settlementNameHeb,neighborhood,streetNameHeb,houseNum,dealAmount,assetArea,assetRoomNum,floor_num,deal_year,deal_month,X,Y,E,N,socio_index_avg,socio_rank_avg
נתניה,קרית צאנז,רבי מאיר,8.0,2100000,70,3.0,1.0,2024,7,187052.16,694479.0,34.86023,32.343657,0.059,717.6
נתניה,קרית צאנז,רבי מאיר,3.0,1970000,85,3.0,5.0,2025,11,186980.0,694463.15,34.859464,32.343512,0.059,717.6
בית ג'ן,,א-זוהור,6.0,600000,142,5.0,3.0,2025,8,235982.96,763506.48,35.381216,32.966433,0.421,921.9
ראש העין,"צה""ל",וולפסון,1.0,450000,130,5.0,3.0,2024,1,194931.08,666961.02,34.944629,32.095709,0.741,1061.7
ראש העין,"צה""ל",וולפסון,11.0,281000,100,4.0,3.0,2022,7,195015.6,667015.82,34.945523,32.096205,0.741,1061.7
קרית ים,קריית ים ג,יהודה הלוי,3.0,500000,24,2.0,1.0,2023,1,207027.74,750551.57,35.071675,32.849676,-0.334,541.1
קרית ים,קריית ים ג,יהודה הלוי,3.0,330000,24,2.0,3.0,2021,10,207027.74,750551.57,35.071675,32.849676,-0.334,541.1
קרית ים,קריית ים ג,יהודה הלוי,12.0,350000,24,1.0,1.0,2022,4,207132.28,750757.83,35.072789,32.851537,-0.334,541.1
ירושלים,קרית היובל,,,1890000,58,3.0,3.0,2021,11,217009.04,630523.93,35.178607,31.767376,-0.626,516.8
ירושלים,קרית היובל,,,1920000,58,3.0,1.0,2021,10,217009.04,630523.93,35.178607,31.767376,-0.626,516.8
ירושלים,קרית היובל,,,1955000,57,3.0,1.0,2022,2,217009.04,630523.93,35.178607,31.767376,-0.626,516.8
מודיעין-מכבים-רעות,הציפורים,דוכיפת,35.0,4790000,180,5.0,3.0,2025,1,199663.21,644964.13,34.99521,31.897433,1.465,1403.3
מודיעין-מכבים-רעות,הציפורים,דוכיפת,28.0,4200000,154,5.0,3.0,2021,6,199328.05,644822.84,34.99167,31.896153,1.465,1403.3
מודיעין-מכבים-רעות,הציפורים,דוכיפת,20.0,2400000,85,3.0,3.0,2024,2,199461.85,644936.79,34.993082,31.897183,1.465,1403.3
נתיבות,לוי אשכול,יצחק ורדימון,14.0,760000,95,4.0,3.0,2022,2,160954.86,592049.62,34.589194,31.418915,-0.8,328.9
נתיבות,לוי אשכול,יצחק ורדימון,14.0,980000,84,4.0,4.0,2025,5,160954.86,592049.62,34.589194,31.418915,-0.8,328.9
נתיבות,לוי אשכול,יצחק ורדימון,14.0,605000,92,4.0,4.0,2021,8,160954.86,592049.62,34.589194,31.418915,-0.8,328.9
ירושלים,עמק רפאים-המושבה הגרמנית,צבי גרץ,8.0,3500000,78,3.0,1.0,2025,2,221086.12,630507.25,35.221645,31.767227,-0.626,516.8
ירושלים,עמק רפאים-המושבה הגרמנית,גרץ צבי,11.0,2300000,110,4.0,3.0,2024,7,221019.43,630510.67,35.220941,31.767258,-0.626,516.8
אשדוד,"רובע י""א",הבשור,19.0,5150000,280,6.0,3.0,2021,9,164914.9,632962.97,34.628573,31.788073,-0.188,654.2
אשדוד,"רובע י""א",הבשור,6.0,2750000,129,5.0,8.0,2023,7,165047.9,633074.16,34.629971,31.789082,-0.188,654.2
מזכרת בתיה,נאות הראשונים,"תרמ""ג",8.0,2830000,113,5.0,3.0,2021,8,185462.85,639977.67,34.845276,31.852129,0.421,921.9
מזכרת בתיה,,"תרמ""ג",1.0,5000000,156,6.0,3.0,2025,4,185385.22,640030.82,34.844454,31.852606,0.421,921.9
חולון,קרית עבודה,ויצמן,55.0,2396000,82,4.0,3.0,2024,6,178484.51,658221.39,34.770775,32.01642,0.421,921.9
חולון,קרית עבודה,ויצמן,82.0,1540000,91,4.0,3.0,2021,11,178391.92,658011.95,34.769804,32.014528,0.421,921.9
רעננה,לב הפארק,אלימלך רימלט,6.0,2640000,94,4.0,3.0,2024,12,186205.22,678105.34,34.851805,32.195982,1.188,1307.4
רעננה,לב הפארק,אלימלך רימלט,16.0,1500000,95,3.0,1.0,2021,8,186047.2,678081.79,34.85013,32.195765,1.188,1307.4
רעננה,לב הפארק,אלימלך רימלט,30.0,2690000,105,4.5,1.0,2025,2,185848.98,678048.63,34.848029,32.19546,1.188,1307.4
נוף הגליל,הר יונה,אגמון,22.0,650000,72,3.0,0.0,2021,5,231757.43,736614.44,35.335661,32.724007,-0.214,576.4
נוף הגליל,הר יונה,אגמון,14.0,1060000,78,3.0,1.0,2026,2,231540.33,736602.97,35.333345,32.723906,-0.214,576.4
נוף הגליל,הר יונה,אגמון,25.0,680000,60,3.0,1.0,2025,2,231782.23,736649.29,35.335926,32.724321,-0.214,576.4
חיפה,נווה דוד,דוד המלך,25.0,700000,34,2.0,1.0,2024,3,196447.79,746168.98,34.958766,32.809988,0.366,881.8
חיפה,נווה דוד,דוד המלך,27.0,818100,34,3.0,1.0,2024,1,196442.14,746194.16,34.958705,32.810215,0.366,881.8
חיפה,נווה דוד,דוד המלך,3.0,1265000,56,3.0,3.0,2022,12,196550.94,745819.5,34.959876,32.806839,0.366,881.8
מודיעין-מכבים-רעות,אבני חן,מגדל המנורה,2.0,2740000,131,3.0,0.0,2022,1,199974.88,645491.8,34.998494,31.902197,1.465,1403.3
מודיעין-מכבים-רעות,אבני חן,מגדל המנורה,2.0,3500000,141,4.0,6.0,2024,8,199974.88,645491.8,34.998494,31.902197,1.465,1403.3
מודיעין-מכבים-רעות,אבני חן,מגדל המנורה,2.0,3450000,145,4.0,4.0,2025,2,199974.88,645491.8,34.998494,31.902197,1.465,1403.3
קרית אתא,מרכז העיר,איינשטיין,9.0,900000,62,3.0,1.0,2023,5,210969.88,746534.49,35.113823,32.813492,0.084,723.6
קרית אתא,מרכז העיר,איינשטיין,12.0,710000,70,3.0,3.0,2023,1,210989.41,746482.9,35.114032,32.813027,0.084,723.6
קרית אתא,גבעה א,איינשטיין,14.0,550000,68,3.0,3.0,2021,10,211063.71,746517.0,35.114825,32.813335,0.084,723.6
ירושלים,הולילנד,,,4106000,105,4.0,9.0,2025,7,217985.2,629496.74,35.188913,31.758114,-0.626,516.8
ירושלים,הולילנד,,,6475000,160,6.0,9.0,2025,11,217985.2,629496.74,35.188913,31.758114,-0.626,516.8
אריאל,,הגליל,8.0,2000000,90,3.0,1.0,2023,1,217523.12,667995.66,35.183959,32.105304,0.343,889.8
אריאל,,הגליל,24.0,2500000,136,5.0,1.0,2023,6,217800.61,668019.89,35.186899,32.105523,0.343,889.8
בני ברק,אהרונוביץ- סוקולוב,ראובן אהרונוביץ,22.0,2150000,75,3.0,3.0,2021,11,184912.41,666159.95,34.838525,32.088223,-1.577,139.7
בני ברק,שיכון ה,ראובן אהרונוביץ,17.0,2750000,90,4.0,5.0,2023,3,185004.05,666488.32,34.839484,32.091187,-1.577,139.7
באר שבע,יא,שאול המלך,147.0,800000,71,3.0,1.0,2025,4,177876.49,573992.32,34.767902,31.256791,-0.188,627.8
באר שבע,יא,שאול המלך,147.0,800000,76,3.0,1.0,2024,11,177876.49,573992.32,34.767902,31.256791,-0.188,627.8
באר שבע,יא,שאול המלך,151.0,325000,62,3.0,4.0,2025,2,177876.49,573992.32,34.767902,31.256791,-0.188,627.8
דימונה,,הרבי מליובאוויטש,18.0,693000,100,4.0,4.0,2026,2,204854.93,553489.63,35.051439,31.072522,-0.577,435.1
דימונה,,הרבי מליובאוויטש,6.0,1388000,96,4.0,6.0,2025,8,205059.11,553244.21,35.053582,31.070311,-0.577,435.1
ראשון לציון,מרום ראשון,,,3750000,160,5.0,6.0,2021,6,183467.28,652989.87,34.823709,31.969412,0.763,1102.0
ראשון לציון,מרום ראשון,,,2903000,124,5.0,4.0,2021,11,183467.28,652989.87,34.823709,31.969412,0.763,1102.0
ראשון לציון,מרום ראשון,,,2700000,121,5.0,3.0,2021,6,183467.28,652989.87,34.823709,31.969412,0.763,1102.0
בני ברק,רמת אהרון,הרב משה פרדו,3.0,4100000,131,5.0,3.0,2023,3,185457.93,665890.75,34.844313,32.085812,-1.577,139.7
בני ברק,רמת אהרון,הרב משה פרדו,4.0,2000000,115,4.0,3.0,2022,6,185506.75,665894.14,34.84483,32.085844,-1.577,139.7
בני ברק,רמת אהרון,הרב משה פרדו,13.0,3500000,130,4.0,3.0,2025,6,185457.8,666050.99,34.844306,32.087257,-1.577,139.7
ירושלים,קרית היובל,בורוכוב,57.0,1880000,43,3.0,3.0,2022,8,216559.68,630020.52,35.173865,31.762835,-0.626,516.8
ירושלים,קרית היובל,בורוכוב,2.0,1820000,77,3.0,3.0,2022,9,216934.5,630591.81,35.17782,31.767988,-0.626,516.8
ירושלים,קרית היובל,בורוכוב,59.0,1510000,42,2.0,3.0,2021,5,216562.7,629998.45,35.173897,31.762636,-0.626,516.8
טירת כרמל,,,,1900000,106,4.0,3.0,2023,2,196967.17,740994.16,34.964437,32.763338,-0.027,688.9
טירת כרמל,,,,1750000,97,4.0,3.0,2022,12,196967.17,740994.16,34.964437,32.763338,-0.027,688.9
טירת כרמל,,,,1260000,96,4.0,3.0,2021,5,196967.17,740994.16,34.964437,32.763338,-0.027,688.9
נתניה,נאות הרצל,אהוד בן גרא,9.0,1360000,60,2.0,0.0,2022,7,187901.81,693521.82,34.869287,32.33505,0.059,717.6
נתניה,נאות הרצל,אהוד בן גרא,9.0,2000000,68,4.0,0.0,2023,7,187901.81,693521.82,34.869287,32.33505,0.059,717.6
חולון,רסקו א,יוסף ספיר,19.0,4356000,82,3.0,1.0,2024,12,179636.28,658407.12,34.782958,32.018136,0.421,921.9
חולון,רסקו א,יוסף ספיר,1.0,1300000,40,3.0,4.0,2022,5,179510.68,658566.41,34.781622,32.019568,0.421,921.9
חולון,רסקו א,יוסף ספיר,1.0,1500000,56,3.0,3.0,2022,2,179510.68,658566.41,34.781622,32.019568,0.421,921.9
קרית אתא,מרכז העיר,,,1590000,100,4.0,3.0,2023,6,210031.57,745523.91,35.103814,32.804372,0.084,723.6
קרית אתא,מרכז העיר,,,1250000,103,4.0,7.0,2022,1,210031.57,745523.91,35.103814,32.804372,0.084,723.6
קרית אתא,מרכז העיר,,,1710000,110,4.0,10.0,2024,9,210031.57,745523.91,35.103814,32.804372,0.084,723.6
פתח תקווה,מחנה יהודה,יהושע בן נון,11.0,552000,72,3.0,3.0,2021,12,190432.19,664999.77,34.897029,32.077916,0.492,944.5
פתח תקווה,מחנה יהודה,בן נון יהושוע,15.0,1240000,72,3.0,3.0,2021,7,190389.97,665027.94,34.896581,32.078169,0.492,944.5
פתח תקווה,מחנה יהודה,בן נון יהושוע,15.0,1695000,61,3.0,3.0,2026,2,190389.97,665027.94,34.896581,32.078169,0.492,944.5
בית שמש,רמת נריה,,,2045000,77,3.0,3.0,2023,11,198538.29,627013.51,34.983704,31.735529,-1.193,302.0
בית שמש,רמת נריה,,,2045000,77,3.0,3.0,2023,8,198538.29,627013.51,34.983704,31.735529,-1.193,302.0
בית שמש,רמת נריה,,,3770000,170,6.0,3.0,2023,6,198538.29,627013.51,34.983704,31.735529,-1.193,302.0
חיפה,קרית חיים מזרחית,יציב,11.0,1550000,101,4.0,3.0,2025,4,206821.6,747173.83,35.069519,32.819217,0.366,881.8
חיפה,קרית חיים מזרחית,יציב,17.0,1970000,120,4.0,1.0,2025,12,206858.19,747227.46,35.069909,32.819701,0.366,881.8
חיפה,קרית חיים מזרחית,יציב,68.0,1190000,89,4.5,3.0,2023,9,207187.18,747692.4,35.073416,32.823897,0.366,881.8
קרית מוצקין,מוצקין הותיקה,יעל,29.0,1280000,109,5.0,3.0,2021,5,207496.39,748477.99,35.076708,32.830984,0.419,922.3
קרית מוצקין,מוצקין הותיקה,יעל,10.0,1979100,164,5.0,3.0,2022,11,207588.65,748276.15,35.077696,32.829165,0.419,922.3
קרית מוצקין,מוצקין הותיקה,יעל,12.0,920000,66,3.0,1.0,2022,2,207583.9,748296.34,35.077645,32.829347,0.419,922.3
מבשרת ציון,,שמעון,79.0,833000,166,5.0,1.0,2021,11,215256.69,634257.19,35.160093,31.801039,1.204,1303.2
מבשרת ציון,,שמעון,56.0,2790000,107,4.0,1.0,2021,8,215681.18,633884.79,35.164577,31.797682,1.204,1303.2
מבשרת ציון,,שמעון,95.0,3750000,129,5.0,1.0,2022,10,215381.56,634176.75,35.161412,31.800314,1.204,1303.2
באר שבע,נווה נוי,רותם,13.0,3419500,121,5.0,3.0,2025,5,180530.14,571017.95,34.795877,31.230057,-0.188,627.8
באר שבע,נווה נוי,רותם,17.0,800000,104,3.0,1.0,2022,2,180510.01,571010.27,34.795666,31.229987,-0.188,627.8
הרצליה,הרצליה ב,,,7600000,240,9.0,3.0,2021,5,183041.7,675048.77,34.818372,32.168321,1.247,1317.1
פתח תקווה,מרכז העיר,חיים עוזר,26.0,1330000,60,3.0,3.0,2021,8,189490.24,665977.01,34.887022,32.086704,0.492,944.5
פתח תקווה,מרכז העיר,חיים עוזר,13.0,1110000,46,2.5,3.0,2025,12,189502.11,666193.76,34.887141,32.088659,0.492,944.5
פתח תקווה,מרכז העיר,חיים עוזר,18.0,1490000,48,3.0,3.0,2022,4,189447.94,666102.1,34.88657,32.087831,0.492,944.5
אשקלון,ברנע,צלופחד,10.0,3800000,130,4.0,1.0,2024,12,159591.36,621489.88,34.57307,31.684343,-0.255,589.1
אור יהודה,ההסתדרות,דגניה,23.0,116000,60,3.0,3.0,2022,6,187071.53,659046.62,34.861635,32.02414,-0.135,622.8
אור יהודה,ההסתדרות,דגניה,23.0,950000,31,2.0,1.0,2022,9,187071.53,659046.62,34.861635,32.02414,-0.135,622.8
אור יהודה,ההסתדרות,דגניה,25.0,1500000,47,2.0,3.0,2024,7,187079.14,659092.83,34.861714,32.024557,-0.135,622.8
ראשון לציון,השומר,האבות,20.0,1700000,79,4.0,1.0,2024,8,182653.58,652042.77,34.815137,31.960845,0.763,1102.0
ראשון לציון,השומר,האבות,12.0,2490000,95,4.0,7.0,2024,7,182564.31,652034.44,34.814193,31.960767,0.763,1102.0
ראשון לציון,השומר,האבות,20.0,1800000,79,4.0,6.0,2025,3,182653.58,652042.77,34.815137,31.960845,0.763,1102.0
חיפה,גבעת דאונס,גבעת דאונס,21.0,1450000,77,3.0,1.0,2021,6,199435.01,743108.33,34.990728,32.782449,0.366,881.8
חיפה,גבעת דאונס,גבעת דאונס,20.0,1400000,105,4.0,1.0,2021,10,199505.47,743021.24,34.991482,32.781665,0.366,881.8
באר יעקב,,,,1952000,123,5.0,3.0,2024,9,185570.69,651042.78,34.846029,31.951918,0.421,921.9
הרצליה,הרצליה פיתוח,אבא אבן,29.0,7438000,108,3.0,1.0,2025,10,181534.66,674637.66,34.802411,32.164564,1.247,1317.1
דימונה,נאות הללי,חגי,16.0,1770000,125,5.0,1.0,2023,12,203269.1,554043.3,35.034813,31.077495,-0.577,435.1
דימונה,נאות הללי,חגי,6.0,1770000,222,5.0,1.0,2021,7,203266.26,554116.48,35.034782,31.078155,-0.577,435.1
אור יהודה,קרית גיורא,הערמון,17.0,2350000,131,5.0,3.0,2025,12,187023.3,659952.53,34.861094,32.032308,-0.135,622.8
מודיעין-מכבים-רעות,נופים,יער אשתאול,6.0,3720000,117,5.0,3.0,2022,3,199016.35,645018.73,34.988371,31.897914,1.465,1403.3
מודיעין-מכבים-רעות,נופים,יער אשתאול,14.0,3700000,168,5.0,3.0,2023,3,198949.16,645008.66,34.987661,31.897822,1.465,1403.3
רמת השרון,נווה מגן,רמז,5.0,2950000,126,3.0,3.0,2025,4,185990.71,671526.97,34.84976,32.136654,1.744,1496.9
רמת השרון,נווה מגן,רמז,4.0,2100000,118,4.0,1.0,2021,7,186031.41,671480.37,34.850193,32.136235,1.744,1496.9
אבו גוש,,,,3800000,161,5.0,3.0,2025,11,209510.18,635479.32,35.099398,31.812025,0.421,921.9
נצרת,,רח' 4072,2.0,950000,100,4.0,1.0,2025,7,228980.19,733551.3,35.306004,32.696414,-0.66,379.7
נצרת,,רח' 4072,2.0,900000,120,5.0,3.0,2023,3,228980.19,733551.3,35.306004,32.696414,-0.66,379.7
קרית ים,א,ירושלים,37.0,1150000,80,3.0,3.0,2025,3,206637.61,749501.93,35.067522,32.840207,-0.334,541.1
קרית ים,קריית ים ד,ירושלים,96.0,900000,47,2.0,3.0,2025,3,207789.91,751007.23,35.079811,32.853793,-0.334,541.1
קרית ים,קריית ים ג,ירושלים,73.0,1050000,72,3.0,3.0,2025,10,207405.26,750531.47,35.075708,32.849499,-0.334,541.1
כפר סבא,ותיקים,שיבת ציון,4.0,3200000,132,4.0,3.0,2023,7,190284.39,676236.66,34.895122,32.179244,1.164,1298.0
כפר סבא,ותיקים,שיבת ציון,4.0,537000,187,6.0,3.0,2022,9,190284.39,676236.66,34.895122,32.179244,1.164,1298.0
חולון,תל גיבורים,הפרדס,31.0,438000,52,2.0,0.0,2023,2,177951.31,659998.81,34.765055,32.032429,0.421,921.9
חולון,תל גיבורים,הפרדס,29.0,1480000,36,2.0,0.0,2024,12,177951.31,659998.81,34.765055,32.032429,0.421,921.9
חולון,תל גיבורים,הפרדס,29.0,1180000,37,2.0,1.0,2022,3,177951.31,659998.81,34.765055,32.032429,0.421,921.9
כפר סבא,גבעת אשכול,הגפן,6.0,1820000,111,4.0,1.0,2022,2,194551.55,676489.21,34.940361,32.181624,1.164,1298.0
כפר סבא,גבעת אשכול,הגפן,17.0,775000,60,3.0,3.0,2022,1,194483.48,676534.62,34.939638,32.182032,1.164,1298.0
עכו,מרכז העיר,בן עמי,27.0,1070000,78,3.0,3.0,2025,8,207211.31,759153.4,35.073522,32.927239,-0.471,467.4
עכו,מרכז העיר,בן עמי,30.0,850000,93,3.0,4.0,2025,5,207309.51,759064.22,35.074573,32.926436,-0.471,467.4
רעננה,קריית דוד רמז,נחשון,6.0,5900000,217,7.0,3.0,2025,3,189028.87,676913.57,34.881788,32.185315,1.188,1307.4
עפולה,גבעת המורה,החוחית,15.0,2400000,229,6.0,1.0,2021,8,231522.69,725086.18,35.333008,32.620058,-0.331,551.2
עפולה,גבעת המורה,החוחית,32.0,2200000,246,7.0,1.0,2021,11,231460.68,724987.62,35.332346,32.61917,-0.331,551.2
טבריה,רמת כנרת,יהודה הנשיא,18.0,700000,42,2.5,0.0,2024,2,249888.91,744513.6,35.529332,32.794881,-0.727,381.5
טבריה,קריית שמואל,יהודה הנשיא,33.0,825000,82,4.0,7.0,2024,1,250031.09,744486.64,35.530849,32.794634,-0.727,381.5
טבריה,קריית שמואל,יהודה הנשיא,27.0,1300000,108,4.0,1.0,2023,11,249968.47,744504.3,35.530181,32.794795,-0.727,381.5
ירושלים,שועפאת,,,2442000,120,4.0,4.0,2024,10,221467.97,635942.32,35.225687,31.816242,-0.626,516.8
מעלה אדומים,נופי סלע,הרכס,14.0,2460000,122,5.0,1.0,2025,5,229915.26,631633.69,35.314858,31.777339,0.226,817.5
מעלה אדומים,נופי סלע,הרכס,20.0,2038000,138,6.0,4.0,2023,4,229828.88,631629.39,35.313946,31.777301,0.226,817.5
מעלה אדומים,נופי סלע,הרכס,8.0,3230000,118,4.0,1.0,2023,6,229990.88,631606.05,35.315656,31.777089,0.226,817.5
באר שבע,ו,מבצע ברוש,3.0,770000,97,3.0,3.0,2021,9,179526.68,574986.16,34.785187,31.265812,-0.188,627.8
באר שבע,ו,מבצע ברוש,11.0,880000,74,3.0,4.0,2026,2,179395.65,574941.08,34.783813,31.265401,-0.188,627.8
דימונה,,הרב אברהם קוק,13.0,1012992,128,5.0,4.0,2021,6,204477.78,553013.07,35.047494,31.068219,-0.577,435.1
דימונה,,הרב אברהם קוק,25.0,1100000,112,4.0,3.0,2025,1,204623.31,553210.33,35.049016,31.07,-0.577,435.1
דימונה,,הרב אברהם קוק,39.0,1240000,124,5.0,5.0,2023,7,204992.95,553225.45,35.052889,31.070141,-0.577,435.1
תל אביב-יפו,עג'מי וגבעת עליה,,,4550000,113,4.5,1.0,2022,6,176542.39,661012.42,34.750095,32.041517,1.064,1197.2
תל אביב-יפו,עג'מי וגבעת עליה,,,1625000,111,4.0,1.0,2021,5,176542.39,661012.42,34.750095,32.041517,1.064,1197.2
באר שבע,ה,קפריסין,32.0,1600000,117,4.0,3.0,2023,8,178989.68,573543.35,34.779607,31.252781,-0.188,627.8
מגדל העמק,פנחס ספיר,הניצנים,31.0,500000,87,3.0,4.0,2022,1,222479.43,732097.62,35.236675,32.683343,-0.286,578.2
מגדל העמק,פנחס ספיר,הניצנים,35.0,540000,90,4.0,4.0,2022,4,222511.8,732047.83,35.23702,32.682894,-0.286,578.2
תל אביב-יפו,נווה דן,שמואל רומנלי,17.0,2650000,116,4.0,1.0,2023,12,183950.03,668946.66,34.828228,32.113323,1.064,1197.2
תל אביב-יפו,נווה דן,שמואל רומנלי,8.0,1037000,106,4.0,3.0,2022,4,183830.49,668848.82,34.826965,32.112437,1.064,1197.2
ירושלים,רמות,שלום סיוון,10.0,2150000,64,3.0,4.0,2021,11,218049.72,636409.04,35.189584,31.820452,-0.626,516.8
ירושלים,רמות,שלום סיוון,4.0,2650000,97,5.0,1.0,2022,7,217995.38,636486.89,35.18901,31.821154,-0.626,516.8
ירושלים,רמות,שלום סיוון,6.0,3210000,123,5.0,3.0,2022,12,218017.34,636474.8,35.189242,31.821045,-0.626,516.8
פתח תקווה,מרכז העיר,רוטשילד,170.0,2885000,121,5.0,1.0,2025,8,189268.35,664946.7,34.884704,32.077407,0.492,944.5
חיפה,רמת אלמוגי,סתוונית,13.0,2970000,120,5.0,3.0,2024,4,200991.05,741980.32,35.00736,32.772305,0.366,881.8
ירושלים,קרית מנחם,החרצית,3.0,2778000,112,3.0,3.0,2025,8,215525.9,629486.29,35.162955,31.758014,-0.626,516.8
ירושלים,קרית מנחם,החרצית,7.0,2255500,72,3.0,3.0,2022,12,215599.61,629497.68,35.163733,31.758117,-0.626,516.8
ירושלים,קרית מנחם,החרצית,7.0,2275000,67,4.0,1.0,2022,7,215599.61,629497.68,35.163733,31.758117,-0.626,516.8
קרית מלאכי,,,,1365000,160,6.0,3.0,2022,10,174975.53,627081.93,34.735061,31.735473,-0.538,422.5
קרית מלאכי,,,,1772000,109,4.0,3.0,2022,2,174975.53,627081.93,34.735061,31.735473,-0.538,422.5
קרית מלאכי,,,,2731000,153,6.0,1.0,2022,3,174975.53,627081.93,34.735061,31.735473,-0.538,422.5
ראש העין,פסגות אפק,יפה ירקוני,10.0,3100000,158,5.0,5.0,2026,2,197790.86,665951.86,34.974947,32.086667,0.741,1061.7
ראש העין,פסגות אפק,יפה ירקוני,4.0,2175000,93,3.0,3.0,2025,11,197916.07,666010.15,34.976272,32.087195,0.741,1061.7
ראש העין,פסגות אפק,יפה ירקוני,2.0,2245000,83,3.0,4.0,2024,4,197936.52,666037.27,34.976488,32.08744,0.741,1061.7
טבריה,,,,842000,114,4.0,3.0,2025,11,249036.31,742033.65,35.520151,32.772543,-0.727,381.5
טבריה,,,,842000,114,4.0,1.0,2025,12,249036.31,742033.65,35.520151,32.772543,-0.727,381.5
תל אביב-יפו,נווה שרת,בית אל,16.0,4200000,111,4.0,3.0,2024,9,185095.36,669540.99,34.840342,32.118718,1.064,1197.2
תל אביב-יפו,נווה שרת,בית אל,9.0,3220000,72,4.0,3.0,2025,1,184983.04,669565.21,34.839151,32.118933,1.064,1197.2
רמלה,קרית האומנים,סשה ארגוב,20.0,3300000,126,4.0,0.0,2024,6,188074.67,646980.81,34.872645,31.915359,-0.451,483.2
רמלה,קרית האומנים,סשה ארגוב,4.0,1800000,87,4.0,7.0,2021,12,187955.06,646994.04,34.87138,31.915475,-0.451,483.2
רמלה,קרית האומנים,סשה ארגוב,4.0,1910000,114,3.0,4.0,2025,2,187955.06,646994.04,34.87138,31.915475,-0.451,483.2
רעננה,נווה זמר,נעמי שמר,17.0,3475000,96,4.0,1.0,2022,12,187318.12,678086.11,34.863608,32.195841,1.188,1307.4
קרית אתא,מרכז העיר,הוגו מולר,23.0,660000,66,2.5,3.0,2022,7,210747.95,746447.07,35.111454,32.812702,0.084,723.6
קרית אתא,מרכז העיר,הוגו מולר,19.0,890000,68,3.0,3.0,2025,4,210784.74,746429.74,35.111847,32.812546,0.084,723.6
קרית אתא,מרכז העיר,הוגו מולר,49.0,870000,65,3.0,1.0,2024,1,210350.18,746512.86,35.107206,32.813292,0.084,723.6
נתניה,גבעת האירוסים,רותם,19.0,3900000,166,5.5,1.0,2024,5,185846.94,687937.87,34.847659,32.284637,0.059,717.6
רעננה,מרכז,,,3825000,128,5.0,7.0,2024,11,188476.72,675988.4,34.875963,32.176957,1.188,1307.4
הוד השרון,רמות מנחם,ז'בוטינסקי,45.0,5450000,164,5.5,3.0,2025,10,189580.17,672259.99,34.887779,32.143365,1.498,1427.0
ראשון לציון,ראשונים,נורדאו,37.0,1432000,42,2.0,3.0,2021,8,181913.1,651970.72,34.807307,31.960171,0.763,1102.0
ראשון לציון,ראשונים,נורדאו,54.0,2080000,88,4.0,3.0,2025,4,181912.24,651685.73,34.807309,31.957601,0.763,1102.0
תל אביב-יפו,שפירא,ישראל מסלנט,28.0,1930000,59,3.0,5.0,2021,11,179536.8,661981.99,34.781757,32.05037,1.064,1197.2
תל אביב-יפו,שפירא,ישראל מסלנט,38.0,2950000,72,3.5,1.0,2022,11,179546.39,662115.58,34.781853,32.051575,1.064,1197.2
תל אביב-יפו,שפירא,ישראל מסלנט,28.0,1850000,53,3.0,4.0,2021,7,179536.8,661981.99,34.781757,32.05037,1.064,1197.2
תל אביב-יפו,נופי ים,יחזקאל שטרייכמן,10.0,3900000,89,3.0,3.0,2023,4,180165.91,669034.2,34.78813,32.113987,1.064,1197.2
תל אביב-יפו,נופי ים,יחזקאל שטרייכמן,14.0,835000,154,5.0,7.0,2021,8,180205.04,669072.09,34.788543,32.11433,1.064,1197.2
תל אביב-יפו,נופי ים,יחזקאל שטרייכמן,6.0,3650000,99,4.0,1.0,2021,7,180090.32,668987.47,34.787331,32.113563,1.064,1197.2
פתח תקווה,,,,1900000,96,4.0,7.0,2021,12,190943.68,665488.57,34.902432,32.082337,0.492,944.5
פתח תקווה,,,,2320000,98,4.0,7.0,2022,7,190943.68,665488.57,34.902432,32.082337,0.492,944.5
אשדוד,"רובע י""א",כינרת,104.0,2110000,140,5.0,3.0,2024,12,165495.13,632545.97,34.634722,31.78434,-0.188,654.2
אשדוד,"רובע י""א",כינרת,68.0,1540000,109,4.0,7.0,2021,6,165148.64,631988.24,34.631095,31.779294,-0.188,654.2
אשדוד,"רובע י""א",כינרת,63.0,2530000,135,5.0,8.0,2022,12,165320.78,632352.6,34.632892,31.782588,-0.188,654.2
רכסים,,הכלניות,2.0,1220000,80,3.0,3.0,2024,9,209404.74,740010.25,35.097181,32.75465,0.421,921.9
רכסים,,הכלניות,45.0,1920000,140,5.0,1.0,2023,11,209875.52,739882.25,35.102206,32.7535,0.421,921.9
רכסים,,הכלניות,37.0,800000,60,2.0,3.0,2022,7,209754.59,739837.67,35.100916,32.753097,0.421,921.9
רמת גן,יד לבנים,"הרא""ה",136.0,2295000,51,3.0,3.0,2025,7,183625.15,664809.74,34.82494,32.076007,1.048,1230.5
רמת גן,הלל,"הרא""ה",90.0,3783000,107,5.0,10.0,2025,9,183649.92,665274.73,34.825185,32.080201,1.048,1230.5
רמת גן,הלל,"הרא""ה",54.0,1780000,56,2.0,3.0,2025,7,183528.48,665615.38,34.823886,32.083269,1.048,1230.5
נוף הגליל,צפונית,הצבר,2.0,580000,47,3.0,1.0,2023,1,230231.21,734503.99,35.319356,32.704993,-0.214,576.4
נוף הגליל,צפונית,הצבר,22.0,742000,71,3.0,3.0,2022,7,230417.16,734490.33,35.321339,32.704868,-0.214,576.4
